time,thumb,index,middle,ring,little
44,-0.01,1.47,1.02,0.36,0.27
45,0.09,1.64,1.04,0.44,0.3
46,0.12,2.07,0.88,0.43,0.31
47,0.11,0.83,0.54,0.33,0.19
48,-0.01,0.45,0.37,0.18,0.04
49,-0.01,0.44,0.35,0.21,-0.03
50,0.13,2.23,0.97,0.4,0.19
51,0.16,1.96,1.31,0.61,0.54
52,0.12,1.59,1.23,0.51,0.48
53,0.09,1.45,1.03,0.42,0.41
54,0.14,2.08,1.41,0.63,0.57
55,0.19,1.94,0.98,0.45,0.41
56,0.12,0.75,0.65,0.31,0.22
57,0.0,0.49,0.45,0.24,0.12
58,0.09,1.08,0.63,0.26,0.13
59,0.16,2.26,1.32,0.58,0.42
60,0.19,1.89,1.45,0.6,0.51
61,0.07,1.51,1.11,0.34,0.35
62,0.26,1.84,1.16,0.44,0.26
63,0.31,1.19,0.72,0.36,0.3
64,0.28,0.55,0.37,0.18,0.12
65,0.14,0.44,0.37,0.19,0.1
66,0.06,1.68,0.83,0.37,0.07
67,0.27,2.11,1.15,0.6,0.45
68,0.25,1.87,1.21,0.64,0.54
69,0.27,1.69,1.14,0.36,0.46
70,0.16,1.46,1.18,0.42,0.44
71,0.25,2.28,1.56,0.43,0.53
72,0.26,1.66,0.89,0.49,0.45
73,0.23,0.61,0.52,0.29,0.25
74,0.08,1.06,0.52,0.28,0.12
75,0.16,1.9,1.25,0.49,0.3
76,0.28,1.91,1.45,0.61,0.67
77,0.2,1.67,1.24,0.44,0.58
78,0.15,1.57,1.2,0.36,0.39
79,0.16,2.02,1.2,0.54,0.3
80,0.3,0.99,0.68,0.33,0.33
81,0.21,0.45,0.53,0.3,0.32
82,0.08,0.55,0.43,0.21,0.11
83,0.12,2.07,0.91,0.49,0.15
84,0.28,1.96,1.54,0.72,0.56
85,0.25,1.64,1.41,0.59,0.65
86,0.19,1.57,1.31,0.39,0.47
87,0.16,1.73,1.52,0.44,0.49
88,0.18,2.26,1.08,0.44,0.44
89,0.25,0.94,0.68,0.39,0.37
90,0.23,0.47,0.46,0.29,0.27
91,0.14,0.5,0.43,0.14,0.11
92,0.19,2.58,1.32,0.73,0.39
93,0.37,2.15,1.75,0.86,0.78
94,0.35,1.97,1.95,0.87,0.76
95,0.2,1.57,1.47,0.64,0.63
96,0.29,2.3,2.22,0.97,0.75
97,0.43,1.72,1.31,0.8,0.71
98,0.25,0.66,0.74,0.6,0.48
99,0.24,0.62,0.54,0.38,0.34
100,0.2,1.51,0.91,0.49,0.29
101,0.38,2.43,1.9,0.95,0.8
102,0.33,1.84,1.58,0.87,0.91
103,0.23,1.64,1.68,0.63,0.73
104,0.2,1.54,1.44,0.54,0.58
105,0.26,2.43,1.92,0.85,0.74
106,0.34,2.03,1.18,0.6,0.63
107,0.25,0.77,0.67,0.49,0.31
108,0.12,0.49,0.52,0.26,0.19
109,0.16,0.52,0.5,0.43,0.32
110,0.3,1.64,0.92,0.81,0.41
111,0.26,2.11,1.8,0.97,0.61
112,0.15,1.67,1.49,0.68,0.59
113,0.15,1.66,1.54,0.49,0.57
114,0.29,2.05,1.8,1.09,0.83
115,0.24,1.53,0.9,0.7,0.57
116,0.15,0.62,0.53,0.38,0.34
117,0.12,0.4,0.44,0.23,0.23
118,0.12,0.66,0.67,0.68,0.37
119,0.25,2.13,1.09,0.93,0.52
120,0.16,1.94,1.75,1.09,0.54
121,0.11,1.63,1.45,0.62,0.52
122,0.16,1.49,1.2,0.49,0.56
123,0.31,2.13,1.83,1.02,0.84
124,0.17,1.89,0.96,0.69,0.39
125,0.08,0.68,0.61,0.43,0.26
126,0.09,0.4,0.52,0.32,0.21
127,0.22,0.57,0.55,0.42,0.34
128,0.17,1.86,0.98,0.68,0.39
129,0.09,1.86,1.48,0.77,0.53
130,0.07,1.71,1.61,0.48,0.57
131,0.27,1.46,1.47,0.72,0.92
132,0.27,2.1,1.97,1.0,1.05
133,0.15,1.64,0.93,0.47,0.53
134,0.09,0.64,0.62,0.33,0.32
135,0.19,0.52,0.49,0.31,0.37
136,0.18,0.71,0.62,0.65,0.48
137,0.14,2.23,1.48,1.1,0.54
138,0.1,1.71,1.52,0.75,0.71
139,0.16,1.58,1.32,0.65,0.85
140,0.3,2.03,1.7,0.92,1.09
141,0.22,2.15,0.83,0.49,0.49
142,0.09,0.63,0.56,0.26,0.3
143,0.06,0.39,0.36,0.24,0.33
144,0.24,0.42,0.46,0.21,0.41
145,0.23,1.5,0.66,0.42,0.37
146,0.17,2.07,1.44,0.92,0.57
147,0.12,1.71,1.51,0.88,0.65
148,0.28,1.68,1.49,0.75,0.83
149,0.27,1.93,1.35,0.76,0.91
150,0.18,2.3,1.04,0.67,0.36
151,0.09,0.76,0.59,0.44,0.27
152,0.19,0.44,0.42,0.36,0.28
153,0.24,0.95,0.52,0.6,0.41
154,0.19,2.21,1.08,0.85,0.49
155,0.08,1.75,1.32,0.73,0.54
156,0.16,1.59,1.27,0.77,0.53
157,0.23,1.72,1.49,0.73,0.75
158,0.24,2.44,1.39,0.67,0.61
159,0.07,1.02,0.68,0.44,0.26
160,0.07,0.53,0.42,0.29,0.17
161,0.22,0.39,0.42,0.29,0.33
162,0.21,1.3,0.57,0.5,0.31
163,0.19,2.26,1.35,0.95,0.56
164,0.14,1.75,1.45,0.5,0.48
165,0.19,1.69,1.34,0.67,0.74
166,0.24,1.82,1.48,0.74,0.84
167,0.21,2.52,1.18,0.72,0.53
168,0.07,0.84,0.62,0.49,0.31
169,0.13,0.41,0.45,0.29,0.33
170,0.2,0.5,0.45,0.34,0.34
171,0.2,1.62,0.73,0.75,0.25
172,0.1,2.03,1.3,0.68,0.49
173,0.22,1.86,1.23,0.63,0.81
174,0.34,1.8,1.52,0.69,1.45
175,0.23,1.52,1.23,0.55,1.4
176,0.16,1.91,1.37,0.71,0.96
177,0.1,2.08,1.03,0.43,0.76
178,0.27,1.07,0.76,0.56,0.73
179,0.24,0.51,0.54,0.31,0.54
180,0.07,0.5,0.44,0.29,0.44
181,0.09,1.93,0.89,0.62,0.42
182,0.19,2.1,1.72,0.99,0.96
183,0.26,1.8,1.47,0.9,1.05
184,0.24,1.59,1.31,0.59,0.78
185,0.12,1.54,1.31,0.6,0.71
186,0.14,2.16,1.2,0.52,0.74
187,0.24,1.52,0.84,0.68,0.64
188,0.05,0.66,0.43,0.51,0.33
189,0.06,0.43,0.37,0.19,0.21
