time,thumb,index,middle,ring,little
146,0.1,1.24,0.98,0.37,0.68
147,0.07,1.23,0.84,0.42,0.58
148,0.09,1.37,0.86,0.46,0.58
149,0.15,1.38,0.95,0.49,0.76
150,0.12,1.3,0.88,0.59,0.74
151,0.08,1.2,0.83,0.43,0.58
152,0.09,1.35,0.87,0.38,0.6
153,0.16,1.41,0.92,0.49,0.75
154,0.1,1.29,0.88,0.55,0.7
155,0.09,1.25,0.84,0.46,0.64
156,0.08,1.16,0.7,0.51,0.57
157,0.12,1.3,0.9,0.39,0.72
158,0.12,1.38,0.78,0.36,0.68
159,0.07,1.23,0.85,0.41,0.63
160,0.06,1.24,0.81,0.42,0.62
161,0.09,1.25,0.84,0.55,0.73
162,0.14,1.3,0.91,0.49,0.78
163,0.08,1.26,0.84,0.35,0.71
164,0.04,1.18,0.82,0.42,0.58
165,0.14,1.25,0.91,0.54,0.56
166,0.11,1.37,0.93,0.46,0.8
167,0.09,1.25,0.73,0.46,0.68
168,0.04,1.2,0.82,0.44,0.6
169,0.08,1.22,0.91,0.43,0.63
170,0.15,1.36,0.94,0.51,0.76
171,0.12,1.28,0.86,0.54,0.65
172,0.05,1.26,0.8,0.43,0.59
173,0.04,1.19,0.83,0.45,0.61
174,0.13,1.33,0.86,0.47,0.73
175,0.12,1.4,0.97,0.47,0.73
176,0.09,1.3,0.86,0.45,0.62
177,0.05,1.2,0.81,0.45,0.59
178,0.08,1.19,0.86,0.56,0.64
179,0.11,1.37,0.9,0.48,0.73
180,0.08,1.23,0.93,0.35,0.66
181,0.06,1.23,0.82,0.42,0.59
182,0.03,1.23,0.81,0.52,0.73
183,0.14,1.34,0.88,0.46,0.74
184,0.09,1.22,0.78,0.51,0.67
185,0.06,1.19,0.83,0.38,0.55
186,0.09,1.37,0.84,0.43,0.62
187,0.14,1.33,0.89,0.51,0.75
188,0.12,1.24,0.84,0.43,0.75
189,0.07,1.22,0.8,0.42,0.56
190,0.08,1.21,0.87,0.51,0.61
191,0.16,1.33,0.89,0.52,0.79
192,0.07,1.25,0.84,0.53,0.75
193,0.05,1.24,0.86,0.41,0.6
194,0.04,1.04,0.84,0.45,0.6
195,0.13,1.31,0.94,0.47,0.73
196,0.12,1.28,0.93,0.42,0.76
197,0.04,1.1,0.72,0.41,0.66
198,0.06,1.2,0.79,0.41,0.58
199,0.06,1.35,0.78,0.44,0.71
